"","ID_BDCARTO","NOM_COMM","INSEE_COMM","X_COMMUNE","Y_COMMUNE","12","2","21","23","3","20","18","24","7","11","6","25","29","4","10","35","41","1","16","5","40","9","8","27","15"
"318","SURFCOMM0000000013682054","Le Perreux-sur-Marne","94058",6636,68604,0,0.9949,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","SURFCOMM0000000013682055","Bry-sur-Marne","94015",6649,68602,0,0.7953,0,0,0.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","SURFCOMM0000000013682625","Bezons","95063",6426,68698,0,0.68,0,0,0.2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1129,0,0,0,0
"321","SURFCOMM0000000013682626","Argenteuil","95018",6449,68723,0,0.6441,0,0,0.186,0.0563,0,0,0.0092,0,0,0,0.0109,0.0339,0.0367,0,0,0,0,0,0.023,0,0,0,0
"322","SURFCOMM0000000013682627","Montigny-lès-Cormeilles","95424",6411,68774,0,0.7408,0,0,0.1296,0,0,0,0,0,0,0,0,0.0171,0.1125,0,0,0,0,0,0,0,0,0,0
"323","SURFCOMM0000000013682628","Herblay","95306",6389,68770,0.255,0.4877,0.027,0.0342,0.1104,0.0024,0.0199,0,0,0,0,0,0,0.0151,0,0,0,0,0,0,0.0485,0,0,0,0
"324","SURFCOMM0000000013682629","Cormeilles-en-Parisis","95176",6415,68751,0,0.5516,0,0,0.1115,0.0688,0,0,0.0617,0,0,0,0,0,0.1661,0,0,0,0,0,0.0059,0.0344,0,0,0
"325","SURFCOMM0000000013682630","La Frette-sur-Seine","95257",6399,68752,0,0.6667,0,0,0.0049,0.0196,0.1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,0
"326","SURFCOMM0000000013682631","Soisy-sous-Montmorency","95598",6488,68767,0,0.8797,0,0,0.0376,0,0,0,0,0.0802,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0
"327","SURFCOMM0000000013682633","Andilly","95014",6487,68786,0,0.3091,0.1273,0.4618,0.1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","SURFCOMM0000000013682634","Eaubonne","95203",6473,68771,0,0.9729,0,0,0,0.0204,0,0,0,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","SURFCOMM0000000013682635","Le Plessis-Bouchard","95491",6442,68784,0,0.5602,0,0,0.0301,0.3872,0,0,0,0.0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","SURFCOMM0000000013682636","Franconville","95252",6437,68767,0,0.6369,0,0,0.0414,0.0223,0,0,0.0143,0.0382,0,0,0,0,0.2468,0,0,0,0,0,0,0,0,0,0
"331","SURFCOMM0000000013682637","Ermont","95219",6458,68771,0,0.9542,0,0,0.0458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","SURFCOMM0000000013682638","Saint-Gratien","95555",6474,68748,0,0.8655,0,0,0.1273,0,0,0,0,0,0,0,0,0,0,0,0.0073,0,0,0,0,0,0,0,0
"333","SURFCOMM0000000013682639","Enghien-les-Bains","95210",6493,68747,0,0.7797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2203,0,0,0,0,0,0,0,0
"334","SURFCOMM0000000013682640","Sannois","95582",6456,68749,0,0.8225,0,0,0,0.0209,0,0,0.0021,0,0,0,0.0084,0,0.1461,0,0,0,0,0,0,0,0,0,0
"335","SURFCOMM0000000013682641","Sarcelles","95585",6545,68777,0.0957,0.6891,0,0,0.0922,0.0485,0.0012,0,0,0.0567,0,0,0,0,0.0165,0,0,0,0,0,0,0,0,0,0
"336","SURFCOMM0000000013682642","Saint-Brice-sous-Forêt","95539",6529,68778,0.0399,0.4077,0,0.1681,0.0732,0.2163,0.02,0,0,0,0,0,0,0,0,0,0,0,0.0749,0,0,0,0,0,0
"337","SURFCOMM0000000013682643","Montmorency","95428",6504,68769,0,0.8813,0,0.1128,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","SURFCOMM0000000013682644","Groslay","95288",6520,68765,0,0.7411,0,0,0,0.2557,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0
"339","SURFCOMM0000000013682645","Deuil-la-Barre","95197",6508,68752,0,0.8933,0,0,0,0.0773,0,0,0,0,0,0,0,0,0,0,0,0,0.0293,0,0,0,0,0,0
"340","SURFCOMM0000000013682646","Montmagny","95427",6521,68750,0,0.6655,0,0,0.0205,0.0273,0,0,0,0,0,0,0,0,0.2184,0,0,0,0.0683,0,0,0,0,0,0
"341","SURFCOMM0000000013682647","Gonesse","95277",6596,68764,0.4843,0.1586,0,0,0.2323,5e-04,0.0535,0,0,0.026,0.0398,0,0,0.001,0.0025,0,0,0,0,0,0,0.0015,0,0,0
"342","SURFCOMM0000000013682648","Vaudherland","95633",6624,68780,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","SURFCOMM0000000013682649","Le Thillay","95612",6613,68784,0.485,0.3225,0,0,0.145,0,0.0475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","SURFCOMM0000000013682650","Villiers-le-Bel","95680",6554,68789,0.4501,0.4583,0.0492,0,0.0328,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,0
"345","SURFCOMM0000000013682651","Arnouville","95019",6573,68765,0,0.8854,0,0,0,0,0.0451,0,0,0,0,0,0,0,0.0694,0,0,0,0,0,0,0,0,0,0
"346","SURFCOMM0000000013682652","Garges-lès-Gonesse","95268",6561,68748,0,0.5468,0,0,0.2532,0.033,0.0624,0,0,0.0257,0.0018,0,0.0642,0,0.0128,0,0,0,0,0,0,0,0,0,0
"347","SURFCOMM0000000013682653","Bonneuil-en-France","95088",6585,68751,0.0455,0.1222,0,0,0.0973,0.1242,0.06,0,0,0,0.5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","SURFCOMM0000000013682654","Roissy-en-France","95527",6647,68784,0.165,0.0564,0,0,0.1291,0,0,0,0,0,0.5014,0,0,0.1072,0,0,0,0,0,0,0,0.0409,0,0,0
"349","SURFCOMM0000000013682655","Saint-Cyr-en-Arthies","95543",6080,68850,0.5459,0.0689,0.0408,0.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","SURFCOMM0000000013682656","Vienne-en-Arthies","95656",6063,68859,0.3813,0.0773,0.1627,0.2027,0,0,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","SURFCOMM0000000013682657","Vétheuil","95651",6052,68857,0.1242,0.1332,0.1919,0.4379,0,0.0564,0.0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339,0,0,0,0
"352","SURFCOMM0000000013682658","Longuesse","95348",6220,68852,0.9025,0.0411,0,0.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","SURFCOMM0000000013682659","Condécourt","95170",6227,68830,0.7194,0,0,0.2308,0,0.0385,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","SURFCOMM0000000013682660","Seraincourt","95592",6172,68823,0.6333,0.0825,0.0184,0.0956,0,0.0333,0.0728,0,0,0.0412,0,0,0,0,0.0228,0,0,0,0,0,0,0,0,0,0
"355","SURFCOMM0000000013682661","Frémainville","95253",6172,68857,0.6348,0.055,0.0053,0.2465,0,0,0,0.0585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","SURFCOMM0000000013682662","Puiseux-Pontoise","95510",6284,68845,0.5711,0.0827,0,0.1499,0.0129,0.0982,0.0827,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","SURFCOMM0000000013682663","Sagy","95535",6234,68839,0.7611,0.0302,0,0.135,0,0.0737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","SURFCOMM0000000013682664","Courdimanche","95183",6270,68821,0.5345,0.2248,0,0.069,0,0.0018,0,0,0,0.1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","SURFCOMM0000000013682665","Vauréal","95637",6284,68816,0.0587,0.6827,0.08,0.1307,0,0,0,0,0,0.0293,0,0,0,0,0,0,0,0,0,0,0.0187,0,0,0,0
"360","SURFCOMM0000000013682666","Jouy-le-Moutier","95323",6297,68794,0.2916,0.4856,0.0206,0.1706,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0,0,0
"361","SURFCOMM0000000013682667","Menucourt","95388",6255,68813,0.2371,0.3406,0,0.4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","SURFCOMM0000000013682668","Boisemont","95074",6270,68806,0.2277,0.2822,0,0.4901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","SURFCOMM0000000013682669","Saint-Ouen-l'Aumône","95572",6350,68831,0.1643,0.2198,0.0135,0.0014,0.559,0,0,0,0,0,0,0,0,0,0.0171,0,0,0,0,0,0.0249,0,0,0,0
"364","SURFCOMM0000000013682670","Pontoise","95500",6343,68838,0.0014,0.7275,0,0.0609,0.0484,0.0014,0.0443,0,0,0,0,0,0,0,0.0705,0,0,0,0,0,0.0456,0,0,0,0
"365","SURFCOMM0000000013682671","Osny","95476",6315,68848,0.3542,0.3282,0,0.1194,0.1121,0,0.0447,0,0,0,0,0,0,0,0.0414,0,0,0,0,0,0,0,0,0,0
"366","SURFCOMM0000000013682672","Cergy","95127",6295,68840,0.0323,0.5971,0.0329,0.046,0.0782,0.0611,0,0,0,0.0535,0,0,0,0,0,0,0.057,0,0,0,0.0419,0,0,0,0
"367","SURFCOMM0000000013682673","Éragny","95218",6335,68801,0.0359,0.7082,0,0.0719,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359,0,0,0,0
"368","SURFCOMM0000000013682674","Neuville-sur-Oise","95450",6312,68799,0,0.2593,0,0.1019,0.0046,0.0718,0.2338,0,0,0.1111,0,0,0,0,0.0602,0,0.0764,0,0,0,0.081,0,0,0,0
"369","SURFCOMM0000000013682675","Frépillon","95256",6419,68838,0.3591,0.4451,0.003,0.184,0,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","SURFCOMM0000000013682676","Bessancourt","95060",6425,68823,0.3566,0.3101,0,0.2729,0.0202,0.0403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","SURFCOMM0000000013682677","Méry-sur-Oise","95394",6405,68852,0.3548,0.2975,0.0412,0.1678,0.001,0.0281,0,0,0,0.0482,0,0,0,0.0302,0,0,0,0,0,0,0.0312,0,0,0,0
"372","SURFCOMM0000000013682678","Taverny","95607",6435,68809,0.0788,0.4717,0,0.2546,0.0605,0.0144,0.048,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0
"373","SURFCOMM0000000013682679","Beauchamp","95051",6407,68796,0,0.6131,0,0.1016,0.2393,0,0,0,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0
"374","SURFCOMM0000000013682680","Pierrelaye","95488",6378,68806,0.4561,0.2592,0,0.1691,0.079,0.0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","SURFCOMM0000000013682683","Chauvry","95151",6464,68840,0.4004,0,0,0.5252,0,0.0744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","SURFCOMM0000000013682684","Béthemont-la-Forêt","95061",6454,68841,0.4132,0.0684,0,0.4868,0,0,0.0316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","SURFCOMM0000000013682685","Saint-Prix","95574",6460,68788,0,0.2929,0,0.6313,0.0013,0.0745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","SURFCOMM0000000013682687","Saint-Leu-la-Forêt","95563",6449,68799,0,0.6057,0,0.3429,0.04,0.0095,0,0,0,0,0,0,0,0,0.0019,0,0,0,0,0,0,0,0,0,0
"379","SURFCOMM0000000013682689","Ézanville","95229",6533,68811,0.473,0.3398,0,0,0.0367,0.0927,0,0,0,0.0077,0,0,0,0,0,0,0,0,0.0502,0,0,0,0,0,0
"380","SURFCOMM0000000013682690","Attainville","95028",6522,68843,0.7352,0.0759,0,0,0.0248,0.0221,0,0,0,0,0,0,0,0,0,0,0,0,0.0759,0,0,0.0276,0.0386,0,0
"381","SURFCOMM0000000013682691","Moisselles","95409",6515,68835,0.6954,0.2318,0,0,0.0728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","SURFCOMM0000000013682693","Écouen","95205",6547,68800,0.5393,0.1976,0.0092,0,0,0.0497,0.0196,0,0.0157,0,0,0,0,0,0.1479,0,0,0,0.0092,0,0,0,0.0118,0,0
"383","SURFCOMM0000000013682694","Piscop","95489",6520,68793,0.1794,0.1244,0,0.3756,0.0407,0.0742,0.0598,0,0,0.0813,0,0,0,0,0,0,0,0,0.0646,0,0,0,0,0,0
"384","SURFCOMM0000000013682695","Domont","95199",6508,68811,0.1637,0.3614,0,0.2702,0.0643,0.0386,0,0,0,0.069,0,0,0,0,0,0,0,0,0.0327,0,0,0,0,0,0
"385","SURFCOMM0000000013682697","Fontenay-en-Parisis","95241",6598,68838,0.9313,0.0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","SURFCOMM0000000013682698","Mareil-en-France","95365",6580,68857,0.8279,0.0569,0,0,0,0,0.064,0,0,0,0,0,0,0.0512,0,0,0,0,0,0,0,0,0,0,0
"387","SURFCOMM0000000013682699","Goussainville","95280",6615,68814,0.3267,0.547,0.0357,0,0.0906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","SURFCOMM0000000013682700","Bouqueval","95094",6580,68806,0.8953,0,0,0,0.0181,0.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","SURFCOMM0000000013682701","Le Plessis-Gassot","95492",6573,68816,0.7464,0,0,0,0,0,0,0,0.0403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2133,0,0
"390","SURFCOMM0000000013682702","Chennevières-lès-Louvres","95154",6672,68829,0.8395,0,0,0.0672,0,0.0607,0,0,0,0,0,0,0,0.0325,0,0,0,0,0,0,0,0,0,0,0
"391","SURFCOMM0000000013682703","Vémars","95641",6684,68856,0.6065,0.0956,0,0.0751,0.0932,0,0,0,0,0,0,0,0,0.0884,0,0,0,0,0,0,0,0,0,0.0412,0
"392","SURFCOMM0000000013682704","Villeron","95675",6666,68843,0.7989,0.0552,0,0.1139,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","SURFCOMM0000000013682706","Louvres","95351",6638,68828,0.6245,0.2014,0,0,0.058,0,0.0317,0,0,0,0,0,0,0.0519,0,0,0,0,0,0,0,0.0325,0,0,0
"394","SURFCOMM0000000013682707","Épiais-lès-Louvres","95212",6676,68814,0.5245,0,0,0,0,0,0,0,0,0,0.3487,0,0,0.1268,0,0,0,0,0,0,0,0,0,0,0
"395","SURFCOMM0000000013682708","Amenucourt","95012",6008,68904,0.3474,0,0,0.5661,0,0,0.0592,0,0,0,0,0,0.0273,0,0,0,0,0,0,0,0,0,0,0,0
"396","SURFCOMM0000000013682709","Haute-Isle","95301",6020,68879,0.1028,0.1897,0.0988,0.5692,0,0,0,0,0,0.0119,0,0,0,0,0,0,0,0,0,0,0.0277,0,0,0,0
"397","SURFCOMM0000000013682710","Chérence","95157",6033,68885,0.7007,0,0.0093,0.2158,0,0.0348,0,0,0,0.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","SURFCOMM0000000013682711","La Roche-Guyon","95523",5999,68877,0.2367,0.0533,0.1663,0.3475,0,0,0.1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0
"399","SURFCOMM0000000013682712","Genainville","95270",6089,68925,0.6,0.0272,0.0282,0.2845,0,0,0.0601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","SURFCOMM0000000013682713","Chaussy","95150",6045,68921,0.4171,0.0202,0,0.2911,0,0,0.1449,0,0,0.1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","SURFCOMM0000000013682714","Villers-en-Arthies","95676",6069,68885,0.3745,0,0.0468,0.4982,0,0.0804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","SURFCOMM0000000013682715","Wy-dit-Joli-Village","95690",6149,68898,0.8002,0.0319,0,0.1324,0,0.0331,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","SURFCOMM0000000013682716","Guiry-en-Vexin","95295",6160,68905,0.7032,0.0452,0,0.2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","SURFCOMM0000000013682717","Maudétour-en-Vexin","95379",6105,68896,0.6777,0,0.0015,0.2184,0,0.0422,0,0,0,0.0602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","SURFCOMM0000000013682718","Banthelu","95046",6135,68925,0.8514,0,0.0374,0.0386,0,0.0326,0.0362,0,0,0,0,0,0,0.0036,0,0,0,0,0,0,0,0,0,0,0
"406","SURFCOMM0000000013682719","Arthies","95024",6117,68891,0.4756,0,0,0.3329,0,0.0515,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","SURFCOMM0000000013682720","Gadancourt","95259",6165,68891,0.7346,0,0,0.1486,0,0,0,0,0,0.1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","SURFCOMM0000000013682721","Aincourt","95008",6103,68865,0.5237,0.0394,0.0079,0.3895,0.0296,0,0.0089,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","SURFCOMM0000000013682722","Le Perchay","95483",6221,68907,0.8291,0.0455,0,0.1091,0,0,0.0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","SURFCOMM0000000013682723","Gouzangrez","95282",6202,68909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","SURFCOMM0000000013682724","Commeny","95169",6190,68924,0.9198,0.0612,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","SURFCOMM0000000013682725","Vigny","95658",6217,68870,0.7361,0.1657,0,0.0543,0,0.0411,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","SURFCOMM0000000013682726","Théméricourt","95610",6194,68880,0.8967,0.0397,0,0.0159,0,0,0.0477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","SURFCOMM0000000013682727","Avernes","95040",6177,68879,0.7253,0.039,0,0.1887,0,0.0414,0,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","SURFCOMM0000000013682728","Cormeilles-en-Vexin","95177",6285,68911,0.7983,0.0714,0,0.0168,0,0,0.041,0,0,0.0389,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","SURFCOMM0000000013682729","Us","95625",6245,68894,0.6518,0.0638,0.031,0.2306,0,0,0.0228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417","SURFCOMM0000000013682730","Santeuil","95584",6235,68923,0.663,0.0737,0,0.2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","SURFCOMM0000000013682731","Frémécourt","95254",6270,68916,0.7098,0.0658,0,0.127,0,0,0.0975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","SURFCOMM0000000013682732","Montgeroult","95422",6272,68874,0.6172,0,0,0.3307,0,0.0521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","SURFCOMM0000000013682733","Boissy-l'Aillerie","95078",6292,68869,0.3578,0.1972,0.0733,0.1693,0,0,0.0035,0,0,0,0.1658,0,0,0,0,0,0,0,0.0332,0,0,0,0,0,0
"421","SURFCOMM0000000013682734","Courcelles-sur-Viosne","95181",6270,68869,0.7198,0,0,0.1923,0,0.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","SURFCOMM0000000013682735","Ableiges","95002",6256,68883,0.7309,0.0667,0,0.1235,0,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","SURFCOMM0000000013682736","Livilliers","95341",6339,68888,0.807,0,0,0.1231,0,0.0699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","SURFCOMM0000000013682737","Génicourt","95271",6319,68881,0.7747,0.0571,0,0.0185,0,0,0.0941,0,0,0,0.0463,0,0,0,0,0,0,0,0.0093,0,0,0,0,0,0
"425","SURFCOMM0000000013682738","Épiais-Rhus","95213",6315,68918,0.7378,0.0448,0.0362,0.1478,0,0.0276,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","SURFCOMM0000000013682739","Ennery","95211",6347,68865,0.6077,0.1037,0,0.1144,0.0731,0,0.0439,0,0,0,0,0,0,0,0.0572,0,0,0,0,0,0,0,0,0,0
"427","SURFCOMM0000000013682740","Parmain","95480",6422,68908,0.1892,0.2793,0,0.4707,0,0,0.0439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,0,0
"428","SURFCOMM0000000013682741","Valmondois","95628",6409,68888,0.562,0.1774,0,0.2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0
"429","SURFCOMM0000000013682742","Nesles-la-Vallée","95446",6395,68925,0.5619,0.1171,7e-04,0.2958,0,0,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","SURFCOMM0000000013682743","Hérouville","95308",6367,68894,0.9482,0.0518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","SURFCOMM0000000013682745","Butry-sur-Oise","95120",6414,68877,0.5216,0.3273,0,0.1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432,0,0,0,0
"432","SURFCOMM0000000013682746","Auvers-sur-Oise","95039",6397,68861,0.5887,0.208,0,0.1798,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211,0,0,0,0
"433","SURFCOMM0000000013682748","Nointel","95452",6482,68922,0.2538,0.1498,0,0.5046,0,0,0,0,0,0.0765,0,0,0.0153,0,0,0,0,0,0,0,0,0,0,0,0
"434","SURFCOMM0000000013682749","Mours","95436",6467,68929,0.6098,0.2276,0,0,0.0813,0,0,0,0,0.0041,0,0,0,0,0,0,0,0,0,0,0.0772,0,0,0,0
"435","SURFCOMM0000000013682751","Nerville-la-Forêt","95445",6473,68880,0.3423,0.0493,0,0.5874,0,0,0,0,0,0,0,0,0,0.0209,0,0,0,0,0,0,0,0,0,0,0
"436","SURFCOMM0000000013682752","Villiers-Adam","95678",6441,68852,0.3833,0.0775,0,0.5382,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","SURFCOMM0000000013682754","Viarmes","95652",6540,68922,0.2641,0.2461,0.0168,0.3577,0,0.0996,0,0,0,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","SURFCOMM0000000013682755","Saint-Martin-du-Tertre","95566",6522,68898,0.2836,0.0622,0.0511,0.5468,0,0,0,0,0,0.0341,0,0,0,0,0,0,0,0,0.0221,0,0,0,0,0,0
"439","SURFCOMM0000000013682756","Belloy-en-France","95056",6541,68879,0.7867,0.0739,0.0021,0.0697,0.0327,0.0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","SURFCOMM0000000013682757","Villiers-le-Sec","95682",6554,68860,0.9141,0.0859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","SURFCOMM0000000013682759","Maffliers","95353",6494,68866,0.467,0.1116,0,0.3759,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426,0,0,0
"442","SURFCOMM0000000013682760","Luzarches","95352",6578,68905,0.2508,0.0765,0,0.4881,0,0.0479,0.0581,0,0,0.0576,0,0.0019,0.0189,0,0,0,0,0,0,0,0,0,0,0,0
"443","SURFCOMM0000000013682763","Le Plessis-Luzarches","95493",6602,68886,0.087,0.0326,0,0.3587,0,0.3043,0,0,0,0.2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","SURFCOMM0000000013682765","Jagny-sous-Bois","95316",6593,68866,0.6856,0.0638,0,0.2388,0,0,0,0,0,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","SURFCOMM0000000013682766","Lassy","95331",6595,68887,0.5538,0,0,0.0872,0,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","SURFCOMM0000000013682769","Saint-Witz","95580",6685,68881,0.6321,0.1619,0,0.0764,0.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","SURFCOMM0000000013682770","Marly-la-Ville","95371",6634,68869,0.5683,0.1708,0,0.0308,0.197,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","SURFCOMM0000000013682771","Bray-et-Lû","95101",6023,68941,0.5623,0.1141,0.1618,0.0981,0,0,0.061,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,0,0
"449","SURFCOMM0000000013682772","Saint-Gervais","95554",6103,68973,0.6415,0.0504,0.0807,0.1126,0,0,0.1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","SURFCOMM0000000013682773","Montreuil-sur-Epte","95429",6036,68982,0.5792,0.0464,0.0096,0.1612,0,0.0779,0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","SURFCOMM0000000013682774","La Chapelle-en-Vexin","95139",6075,68990,0.8229,0.0654,0,0.0681,0,0,0.0436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","SURFCOMM0000000013682775","Hodent","95309",6101,68945,0.6522,0,0.032,0.151,0.0023,0.1304,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","SURFCOMM0000000013682776","Omerville","95462",6065,68942,0.6707,0.0202,0.0243,0.1707,0,0.0073,0.1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","SURFCOMM0000000013682777","Ambleville","95011",6049,68951,0.5879,0.0371,0.0012,0.2054,0,0.0309,0.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","SURFCOMM0000000013682778","Nucourt","95459",6164,68961,0.7997,0.0504,0,0.1111,0,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","SURFCOMM0000000013682779","Cléry-en-Vexin","95166",6152,68925,0.8796,0.0641,0,0,0,0,0,0,0,0,0,0,0,0.0563,0,0,0,0,0,0,0,0,0,0,0
"457","SURFCOMM0000000013682780","Magny-en-Vexin","95355",6115,68956,0.6425,0.1548,0.0247,0.1055,0.0178,0.0541,7e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","SURFCOMM0000000013682781","Charmont","95141",6118,68936,0.9945,0.0027,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
